SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
9.248700																					471.813000
9.254050																					484.313000
9.272925																					486.829000
9.293000																					489.330000
9.439600																					491.832000
9.897825																					494.326000
9.911750																					504.346000
9.970950																					506.847000
10.444300																					509.342000
10.683425																					511.829000
11.295800																					514.345000
11.446200																					521.842000
11.521575																					526.845000
12.382725																					529.347000
12.921025																					531.848000
12.955225																					534.364000
13.015475																					536.858000
13.302075																					539.360000
13.762275																					541.861000
14.175625																					544.362000
14.299525																					546.864000
14.508550																					564.374000
14.530450																					566.876000
14.640825																					569.377000
15.182575																					571.879000
15.204025																					574.380000
15.351200																					576.875000
15.782600																					579.376000
16.601525																					584.379000
16.606000																					586.894000
16.772725																					591.890000
16.809275																					594.392000
16.850725																					596.893000
16.854750																					606.892000
16.877725																					609.394000
17.138650																					614.390000
17.144050																					616.912000
17.966600																					619.407000
18.112625																					621.908000
18.157000																					629.406000
18.553025																					631.907000
18.613975																					641.927000
18.735050																					644.428000
18.965375																					646.923000
19.088975																					654.427000
20.173475																					666.928000
21.059750																					669.422000
21.097350																					671.937000
21.100725																					681.943000
21.106350																					684.438000
21.109925																					699.440000
21.305025																					701.955000
21.375600																					704.443000
21.466900																					706.958000
21.921475																					709.460000
22.138125																					711.954000
22.175425																					714.456000
22.215300																					716.957000
22.890150																					729.457000
22.900825																					736.976000
23.073625																					739.470000
23.257700																					741.972000
23.295550																					744.487000
23.408575																					749.490000
23.677700																					751.992000
23.960425																					754.486000
24.010350																					764.492000
24.124350																					766.986000
24.175500																					769.488000
24.382750																					779.508000
24.391175																					787.005000
24.512125																					789.507000
24.846125																					797.004000
24.873750																					799.506000
24.902225																					802.021000
25.312650																					804.522000
25.610525																					807.024000
25.620375																					809.518000
25.710250																					817.023000
25.772825																					819.517000
25.802000																					822.019000
26.297025																					824.520000
26.307975																					834.519000
26.326500																					837.021000
26.532875																					844.518000
26.693400																					847.033000
26.881025																					849.535000
26.942350																					862.035000
26.972550																					864.537000
27.003650																					867.038000
27.070525																					877.051000
27.148225																					882.054000
27.155975																					889.552000
27.208725																					892.053000
27.306675																					894.568000
27.808800																					899.571000
28.112800																					902.066000
28.320675																					904.553000
28.349150																					917.068000
28.399375																					919.569000
28.772075																					922.085000
29.024600																					934.585000
29.058050																					937.086000
29.187175																					939.581000
